TS,Date[TS],Month Year[TS],Batch number,BatchID,Batch time [h:min],Total batch duration,Batch index,Batch starts,Batch ends,BatchID (#),Phase,Batch-Phase,PhaseID,Phase time [h:min],Total phase duration [h:min],PhaseID (#),Aligned phase index,Phase index,Phase starts,Phase ends,Y (Final solvent concentration) [%],Selected,Quality,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Tank level [%],Differential pressure [mmHg],Dryer pressure [mmHg],Power [W],Agitator Speed [rpm],Torque [Nm],Jacket Temp SP [degC],Jacket Temp PV  [degC],abs(Jacket Temp SP-PV)  [degC],Dryer Temp SP [degC],Dryer Temp PV [degC],abs(Dryer Temp SP-PV)  [degC],Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z (Initial cake weight) [kg],Level1,Temp1,Temp2,Time4,Time1,Time2,Time3,TempSlope,T²,row_index,anomaly_score,batch_anomaly_score,Batch starts 2,Batch ends 2
2021-08-07 9:05:46 AM,2021-08-07,08-2021,Batch 1,1,0:48,2:27,49,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:48,1:02,1,1.77777778,49,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,51.419,3.135,53.802,96.668,8.017,25.364,60.32,84.992,24.672,88.207,24.098,64.109,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,49,0.40836031,737.04,0,0
2021-08-07 9:06:46 AM,2021-08-07,08-2021,Batch 1,1,0:49,2:27,50,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:49,1:02,1,1.79365079,50,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,52.037,3.248,53.246,95.876,8.017,24.433,60.11,84.991,24.881,88.247,23.948,64.299,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,50,0.37019687,737.04,0,0
2021-08-07 9:07:46 AM,2021-08-07,08-2021,Batch 1,1,0:50,2:27,51,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:50,1:02,1,1.80952381,51,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,52.572,3.301,52.684,94.283,8.017,20.613,60.077,84.99,24.913,88.313,23.831,64.482,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,51,0.7417216,737.04,0,0
2021-08-07 9:08:46 AM,2021-08-07,08-2021,Batch 1,1,0:51,2:27,52,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:51,1:02,1,1.82539683,52,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,53.107,3.384,52.123,94.074,8.017,25.767,60.09,84.99,24.9,88.399,23.647,64.752,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,52,0.33088156,737.04,0,0
2021-08-07 9:09:46 AM,2021-08-07,08-2021,Batch 1,1,0:52,2:27,53,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:52,1:02,1,1.84126984,53,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,53.642,3.437,51.413,92.105,8.017,20.504,59.67,84.989,25.319,88.486,23.48,65.006,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,53,0.42085104,737.04,0,0
2021-08-07 9:10:46 AM,2021-08-07,08-2021,Batch 1,1,0:53,2:27,54,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:53,1:02,1,1.85714286,54,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,54.177,3.612,50.665,91.222,8.017,24.797,59.347,84.988,25.641,88.577,23.369,65.208,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,54,0.57566974,737.04,0,0
2021-08-07 9:11:46 AM,2021-08-07,08-2021,Batch 1,1,0:54,2:27,55,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:54,1:02,1,1.87301587,55,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,54.638,3.698,49.708,89.475,8.018,24.313,59.299,84.988,25.689,88.668,23.299,65.369,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,55,0.30190075,737.04,0,0
2021-08-07 9:12:46 AM,2021-08-07,08-2021,Batch 1,1,0:55,2:27,56,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:55,1:02,1,1.88888889,56,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,54.872,3.904,48.579,88.597,8.018,24.202,59.324,84.987,25.663,88.703,23.229,65.474,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,56,0.27874776,737.04,0,0
2021-08-07 9:13:46 AM,2021-08-07,08-2021,Batch 1,1,0:56,2:27,57,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:56,1:02,1,1.9047619,57,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.106,4.089,46.511,86.025,8.018,20.521,59.215,84.987,25.772,88.63,23.158,65.472,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,57,0.41155339,737.04,0,0
2021-08-07 9:14:46 AM,2021-08-07,08-2021,Batch 1,1,0:57,2:27,58,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:57,1:02,1,1.92063492,58,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.34,4.465,44.33,83.985,8.018,15.75,59.142,84.986,25.844,88.557,23.325,65.232,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,58,0.42992078,737.04,0,0
2021-08-07 9:15:46 AM,2021-08-07,08-2021,Batch 1,1,0:58,2:27,59,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:58,1:02,1,1.93650794,59,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.574,4.872,42.15,82.149,8.018,19.237,59.075,84.985,25.91,88.359,23.763,64.596,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,59,0.2011525,737.04,0,0
2021-08-07 9:16:46 AM,2021-08-07,08-2021,Batch 1,1,0:59,2:27,60,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,0:59,1:02,1,1.95238095,60,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.619,5.213,39.969,80.32,8.018,15.617,59.009,84.985,25.976,88.03,24.502,63.528,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,60,0.20335465,737.04,0,0
2021-08-07 9:17:46 AM,2021-08-07,08-2021,Batch 1,1,1:00,2:27,61,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,1:00,1:02,1,1.96825397,61,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.6,5.856,37.788,78.207,8.018,18.256,58.988,84.984,25.996,87.698,25.241,62.457,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,61,0.21325738,737.04,0,0
2021-08-07 9:18:46 AM,2021-08-07,08-2021,Batch 1,1,1:01,2:27,62,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,1:01,1:02,1,1.98412698,62,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.581,6.376,34.74,76.87,27.067,19.625,58.967,84.983,26.016,87.356,25.98,61.376,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,62,0.20698565,737.04,0,0
2021-08-07 9:19:46 AM,2021-08-07,08-2021,Batch 1,1,1:02,2:27,63,0,0,1,Deagglomerate,Batch 1-Deagglomerate,Deagglomerate,1:02,1:02,1,2,63,0,1,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.562,6.702,32.958,74.757,31.98,13.763,58.947,84.983,26.036,86.847,26.856,59.991,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,63,0.1876486,737.04,0,0
2021-08-07 9:20:46 AM,2021-08-07,08-2021,Batch 1,1,1:03,2:27,64,0,0,1,Heat,Batch 1-Heat,Heat,0:00,0:43,2,2.02272727,1,1,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.543,6.845,30.864,74.464,32.029,17.448,58.927,84.982,26.055,85.844,28.785,57.059,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,64,0.16340817,737.04,0,0
2021-08-07 9:21:46 AM,2021-08-07,08-2021,Batch 1,1,1:04,2:27,65,0,0,1,Heat,Batch 1-Heat,Heat,0:01,0:43,2,2.04545455,2,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.524,7.06,29.625,74.219,32.029,16.926,58.906,84.982,26.076,86.952,30.875,56.077,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,65,0.14858401,737.04,0,0
2021-08-07 9:22:46 AM,2021-08-07,08-2021,Batch 1,1,1:05,2:27,66,0,0,1,Heat,Batch 1-Heat,Heat,0:02,0:43,2,2.06818182,3,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.505,7.427,28.605,74.029,32.028,16.736,58.886,84.981,26.095,85.864,32.97,52.894,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,66,0.15227459,737.04,0,0
2021-08-07 9:23:46 AM,2021-08-07,08-2021,Batch 1,1,1:06,2:27,67,0,0,1,Heat,Batch 1-Heat,Heat,0:03,0:43,2,2.09090909,4,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.486,7.789,28.316,73.876,32.028,16.365,58.865,84.98,26.115,86.739,35.066,51.673,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,67,0.17360637,737.04,0,0
2021-08-07 9:24:46 AM,2021-08-07,08-2021,Batch 1,1,1:07,2:27,68,0,0,1,Heat,Batch 1-Heat,Heat,0:04,0:43,2,2.11363636,5,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.481,8.191,28.351,73.622,32.028,11.966,58.845,84.98,26.135,85.707,37.161,48.546,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,68,0.18188005,737.04,0,0
2021-08-07 9:25:46 AM,2021-08-07,08-2021,Batch 1,1,1:08,2:27,69,0,0,1,Heat,Batch 1-Heat,Heat,0:05,0:43,2,2.13636364,6,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.485,8.652,28.386,73.33,32.027,15.419,58.825,84.979,26.154,86.517,39.257,47.26,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,69,0.175196,737.04,0,0
2021-08-07 9:26:46 AM,2021-08-07,08-2021,Batch 1,1,1:09,2:27,70,0,0,1,Heat,Batch 1-Heat,Heat,0:06,0:43,2,2.15909091,7,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.488,9.202,28.422,73.188,32.027,13.56,58.825,84.979,26.154,85.554,41.17,44.384,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,70,0.1707032,737.04,0,0
2021-08-07 9:27:46 AM,2021-08-07,08-2021,Batch 1,1,1:10,2:27,71,0,0,1,Heat,Batch 1-Heat,Heat,0:07,0:43,2,2.18181818,8,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.492,9.705,28.457,73.045,32.026,14.887,58.826,84.978,26.152,86.302,42.925,43.377,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,71,0.16544189,737.04,0,0
2021-08-07 9:28:46 AM,2021-08-07,08-2021,Batch 1,1,1:11,2:27,72,0,0,1,Heat,Batch 1-Heat,Heat,0:08,0:43,2,2.20454545,9,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.495,10.311,28.492,72.599,32.026,16.095,58.857,84.977,26.12,85.43,44.681,40.749,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,72,0.16190699,737.04,0,0
2021-08-07 9:29:46 AM,2021-08-07,08-2021,Batch 1,1,1:12,2:27,73,0,0,1,Heat,Batch 1-Heat,Heat,0:09,0:43,2,2.22727273,10,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.499,10.784,28.528,71.786,32.025,13.982,58.761,84.977,26.216,86.122,46.436,39.686,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,73,0.15760544,737.04,0,0
2021-08-07 9:30:46 AM,2021-08-07,08-2021,Batch 1,1,1:13,2:27,74,0,0,1,Heat,Batch 1-Heat,Heat,0:10,0:43,2,2.25,11,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.502,11.247,28.563,70.994,32.025,14.735,58.81,84.977,26.167,85.345,47.932,37.413,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,74,0.15476346,737.04,0,0
2021-08-07 9:31:46 AM,2021-08-07,08-2021,Batch 1,1,1:14,2:27,75,0,0,1,Heat,Batch 1-Heat,Heat,0:11,0:43,2,2.27272727,12,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.506,11.896,28.598,70.477,32.024,12.14,58.821,84.976,26.155,85.986,49.363,36.623,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,75,0.15158816,737.04,0,0
2021-08-07 9:32:46 AM,2021-08-07,08-2021,Batch 1,1,1:15,2:27,76,0,0,1,Heat,Batch 1-Heat,Heat,0:12,0:43,2,2.29545455,13,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.509,12.398,28.634,70.19,32.024,14.208,58.804,84.976,26.172,85.273,50.794,34.479,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,76,0.14992433,737.04,0,0
2021-08-07 9:33:46 AM,2021-08-07,08-2021,Batch 1,1,1:16,2:27,77,0,0,1,Heat,Batch 1-Heat,Heat,0:13,0:43,2,2.31818182,14,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.513,13.07,28.669,70.188,32.024,12.56,58.787,84.976,26.189,85.864,52.225,33.639,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,77,0.14833024,737.04,0,0
2021-08-07 9:34:46 AM,2021-08-07,08-2021,Batch 1,1,1:17,2:27,78,0,0,1,Heat,Batch 1-Heat,Heat,0:14,0:43,2,2.34090909,15,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.516,13.614,28.705,70.26,32.023,12.418,58.771,84.975,26.204,85.214,53.541,31.673,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,78,0.14767738,737.04,0,0
2021-08-07 9:35:46 AM,2021-08-07,08-2021,Batch 1,1,1:18,2:27,79,0,0,1,Heat,Batch 1-Heat,Heat,0:15,0:43,2,2.36363636,16,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.52,14.331,28.74,70.332,32.023,12.217,58.754,84.975,26.221,85.758,54.777,30.981,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,79,0.14764109,737.04,0,0
2021-08-07 9:36:46 AM,2021-08-07,08-2021,Batch 1,1,1:19,2:27,80,0,0,1,Heat,Batch 1-Heat,Heat,0:16,0:43,2,2.38636364,17,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.523,14.954,28.775,70.403,32.022,13.575,58.748,84.969,26.221,85.159,55.997,29.162,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,80,0.14818519,737.04,0,0
2021-08-07 9:37:46 AM,2021-08-07,08-2021,Batch 1,1,1:20,2:27,81,0,0,1,Heat,Batch 1-Heat,Heat,0:17,0:43,2,2.40909091,18,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.527,15.572,28.811,70.475,32.022,11.871,58.745,84.962,26.217,85.65,57.165,28.485,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,81,0.15028627,737.04,0,0
2021-08-07 9:38:46 AM,2021-08-07,08-2021,Batch 1,1,1:21,2:27,82,0,0,1,Heat,Batch 1-Heat,Heat,0:18,0:43,2,2.43181818,19,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.53,16.266,28.846,70.547,32.021,13.38,58.742,84.955,26.213,85.086,58.272,26.814,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,82,0.15234682,737.04,0,0
2021-08-07 9:39:46 AM,2021-08-07,08-2021,Batch 1,1,1:22,2:27,83,0,0,1,Heat,Batch 1-Heat,Heat,0:19,0:43,2,2.45454545,20,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.534,16.864,28.881,70.792,32.021,13.384,58.739,84.948,26.209,85.517,59.379,26.138,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,83,0.15526769,737.04,0,0
2021-08-07 9:40:46 AM,2021-08-07,08-2021,Batch 1,1,1:23,2:27,84,0,0,1,Heat,Batch 1-Heat,Heat,0:20,0:43,2,2.47727273,21,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.537,17.589,28.917,71.059,32.02,13.041,58.736,84.941,26.205,85.788,60.48,25.308,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,84,0.15746174,737.04,0,0
2021-08-07 9:41:46 AM,2021-08-07,08-2021,Batch 1,1,1:24,2:27,85,0,0,1,Heat,Batch 1-Heat,Heat,0:21,0:43,2,2.5,22,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.541,18.246,28.952,71.397,32.02,12.46,58.733,84.934,26.201,85.343,61.542,23.801,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,85,0.16119135,737.04,0,0
2021-08-07 9:42:46 AM,2021-08-07,08-2021,Batch 1,1,1:25,2:27,86,0,0,1,Heat,Batch 1-Heat,Heat,0:22,0:43,2,2.52272727,23,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.544,18.979,28.987,71.735,32.02,11.838,58.73,84.927,26.197,85.632,62.59,23.042,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,86,0.16458609,737.04,0,0
2021-08-07 9:43:46 AM,2021-08-07,08-2021,Batch 1,1,1:26,2:27,87,0,0,1,Heat,Batch 1-Heat,Heat,0:23,0:43,2,2.54545455,24,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.545,19.744,29.023,72.072,32.019,12.746,58.727,84.92,26.193,85.112,63.63,21.482,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,87,0.16579826,737.04,0,0
2021-08-07 9:44:46 AM,2021-08-07,08-2021,Batch 1,1,1:27,2:27,88,0,0,1,Heat,Batch 1-Heat,Heat,0:24,0:43,2,2.56818182,25,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.542,20.509,29.058,72.41,32.019,14.172,58.725,84.913,26.188,85.353,64.67,20.683,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,88,0.16230038,737.04,0,0
2021-08-07 9:45:46 AM,2021-08-07,08-2021,Batch 1,1,1:28,2:27,89,0,0,1,Heat,Batch 1-Heat,Heat,0:25,0:43,2,2.59090909,26,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.54,21.221,29.094,72.748,32.018,13.84,58.722,84.906,26.184,85.524,65.71,19.814,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,89,0.16015276,737.04,0,0
2021-08-07 9:46:46 AM,2021-08-07,08-2021,Batch 1,1,1:29,2:27,90,0,0,1,Heat,Batch 1-Heat,Heat,0:26,0:43,2,2.61363636,27,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.538,21.909,29.129,73.086,32.018,14.713,58.719,84.899,26.18,85.008,66.75,18.258,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,90,0.15828776,737.04,0,0
2021-08-07 9:47:46 AM,2021-08-07,08-2021,Batch 1,1,1:30,2:27,91,0,0,1,Heat,Batch 1-Heat,Heat,0:27,0:43,2,2.63636364,28,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.535,22.608,29.164,73.424,32.017,16.049,58.716,84.892,26.176,85.112,67.822,17.29,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,91,0.1559516,737.04,0,0
2021-08-07 9:48:46 AM,2021-08-07,08-2021,Batch 1,1,1:31,2:27,92,0,0,1,Heat,Batch 1-Heat,Heat,0:28,0:43,2,2.65909091,29,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.533,23.399,29.2,73.762,32.017,15.096,58.713,84.885,26.172,85.156,68.899,16.257,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,92,0.15461934,737.04,0,0
2021-08-07 9:49:46 AM,2021-08-07,08-2021,Batch 1,1,1:32,2:27,93,0,0,1,Heat,Batch 1-Heat,Heat,0:29,0:43,2,2.68181818,30,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.53,24.183,29.235,74.099,32.016,15.505,58.71,84.878,26.168,85.158,69.977,15.181,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,93,0.15234682,737.04,0,0
2021-08-07 9:50:46 AM,2021-08-07,08-2021,Batch 1,1,1:33,2:27,94,0,0,1,Heat,Batch 1-Heat,Heat,0:30,0:43,2,2.70454545,31,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.528,24.967,29.27,74.437,32.016,15.587,58.707,84.871,26.164,85.065,71.088,13.977,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,94,0.15097359,737.04,0,0
2021-08-07 9:51:46 AM,2021-08-07,08-2021,Batch 1,1,1:34,2:27,95,0,0,1,Heat,Batch 1-Heat,Heat,0:31,0:43,2,2.72727273,32,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.525,25.751,29.306,74.775,32.015,14.52,58.704,84.864,26.16,85.343,72.251,13.092,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,95,0.14905514,737.04,0,0
2021-08-07 9:52:46 AM,2021-08-07,08-2021,Batch 1,1,1:35,2:27,96,0,0,1,Heat,Batch 1-Heat,Heat,0:32,0:43,2,2.75,33,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.523,26.54,29.341,75.113,32.015,17.138,58.701,84.857,26.156,85.168,73.392,11.776,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,96,0.14818519,737.04,0,0
2021-08-07 9:53:46 AM,2021-08-07,08-2021,Batch 1,1,1:36,2:27,97,0,0,1,Heat,Batch 1-Heat,Heat,0:33,0:43,2,2.77272727,34,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.52,27.194,29.377,75.451,32.015,16.753,58.698,84.85,26.152,85.147,74.479,10.668,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,97,0.14764109,737.04,0,0
2021-08-07 9:54:46 AM,2021-08-07,08-2021,Batch 1,1,1:37,2:27,98,0,0,1,Heat,Batch 1-Heat,Heat,0:34,0:43,2,2.79545455,35,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.518,27.928,29.412,75.788,32.014,16.099,58.695,84.843,26.148,85.123,75.562,9.561,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,98,0.14760481,737.04,0,0
2021-08-07 9:55:46 AM,2021-08-07,08-2021,Batch 1,1,1:38,2:27,99,0,0,1,Heat,Batch 1-Heat,Heat,0:35,0:43,2,2.81818182,36,0,0,4.98,0,On-spec,91.52,2.81,0.07,0.74,0.09,98.6,0.03,0.02,0.21,26,0.15,55.516,28.741,29.447,76.126,32.014,14.808,58.692,84.836,26.144,85.061,76.643,8.418,,,,,,,,,,,,7199.302734,55.6,25.98,83.316,49,87,46,41,1.246434783,0.4292601402,99,0.14767738,737.04,0,0
